,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
1725,957.7868699,24902.45862,0,0,0,0,0,0.0,0,0
1726,723.4853938,20981.07642,0,0,0,0,0,0.0,0,0
1727,360.1311219,7202.622438,0,0,0,0,0,0.0,0,0
1728,747.7780271,20937.78476,0,0,0,0,862,152.0,5,0
1729,789.1244922,15782.48984,0,0,0,0,0,0.0,0,0
1730,808.2884546,21015.49982,0,0,0,0,0,0.0,0,0
1731,82.14588804,0.0,0,5,0,0,0,0.0,0,0
1732,321.9155294,321.9155294,0,0,0,0,0,0.0,0,0
1733,383.0850226,10343.29561,0,0,0,0,0,0.0,0,0
1734,586.858312,1760.574936,0,0,0,0,0,0.0,0,0
1735,391.2900033,0.0,0,1,0,0,0,0.0,0,0
1736,274.1921942,548.3843884,0,0,0,0,0,0.0,0,0
1737,217.9660855,3051.525197,0,6,0,0,0,0.0,0,0
1738,484.8371444,2909.022866,0,0,0,0,0,0.0,0,0
1739,415.0945464,5811.32365,0,0,1,0,0,0.0,0,0
1740,283.4325644,283.4325644,0,0,0,0,0,0.0,0,0
1741,528.9062868,12164.8446,0,0,0,0,0,0.0,0,0
1742,466.0624676,10719.43675,0,0,0,0,0,0.0,0,0
1743,617.4644757,7409.573708,0,0,1,0,0,0.0,0,0
1744,130.6059989,2742.725977,0,0,0,0,0,0.0,0,0
1745,988.5118859,29655.35658,0,0,1,0,0,0.0,0,0
1746,760.5005671,12168.00907,0,0,0,0,0,0.0,0,0
1747,383.7247028,4988.421136,0,0,0,0,0,0.0,0,0
1748,597.7680425,8368.752595,0,4,0,0,0,0.0,0,0
1749,605.4737111,3027.368556,0,0,0,0,0,0.0,0,0
1750,892.5977442,8033.379698,0,0,0,0,0,0.0,0,0
1751,390.1079701,5461.511581,0,0,0,0,0,0.0,0,0
1752,60.14242849,661.5667134,0,0,0,0,0,0.0,0,0
1753,545.100349,16353.01047,0,0,0,0,0,0.0,0,0
1754,520.7184145,1562.155244,0,0,1,0,0,0.0,0,0
1755,992.2760834,18853.24558,0,0,0,0,0,0.0,0,0
1756,606.9293056,10924.7275,0,0,0,0,0,0.0,0,0
1757,772.1844585,8494.029044,0,0,0,0,0,0.0,0,0
1758,347.0273801,2429.191661,0,0,1,0,0,0.0,0,0
1759,823.9308066,18950.40855,0,0,0,0,0,0.0,0,0
1760,777.4477581,4664.686549,0,0,0,0,0,0.0,0,0
1761,943.6473198,10380.12052,0,0,0,0,0,0.0,0,0
1762,961.6552077,26926.34582,0,0,0,0,0,0.0,0,0
1763,171.5236198,1029.141719,0,2,0,0,0,0.0,0,0
1764,632.4277385,1264.855477,0,0,0,0,0,0.0,0,0
1765,758.5428636,15929.40014,0,0,1,0,0,0.0,0,0
1766,841.0712877,5887.499014,0,0,0,0,0,0.0,0,0
1767,21.17863641,63.53590923,0,1,0,0,859,845.0,3,0
1768,234.5748482,1172.874241,0,0,0,0,0,0.0,0,0
1769,142.4026221,4272.078663,0,2,1,0,0,0.0,0,0
1770,805.380708,20939.89841,0,0,0,0,0,0.0,0,0
1771,190.3188267,2093.507094,0,0,0,0,0,0.0,0,0
1772,979.4867996,13712.81519,0,0,0,0,0,0.0,0,0
1773,378.4951729,1892.475865,0,5,0,0,0,0.0,0,0
1774,800.8383408,4004.191704,0,0,0,0,0,0.0,0,0
1775,104.7375247,1675.800395,0,0,0,0,0,0.0,0,0
1776,276.6084992,7468.429478,0,5,0,0,0,0.0,0,0
1777,710.6938208,18478.03934,0,0,0,0,0,0.0,0,0
1778,978.0485146,3912.194058,0,0,1,0,0,0.0,0,0
1779,870.7019544,24379.65472,0,0,0,0,0,0.0,0,0
1780,527.101438,15285.9417,0,0,0,0,0,0.0,0,0
1781,281.5118871,0.0,0,0,0,0,0,0.0,0,0
1782,998.3917078,17971.05074,0,0,1,0,0,0.0,0,0
1783,176.5628143,176.5628143,0,0,0,0,0,0.0,0,0
1784,604.8891588,13912.45065,0,0,1,0,0,0.0,0,0
1785,674.0469714,6740.469714,0,0,0,0,0,0.0,0,0
1786,242.683569,6067.089225,0,0,1,0,0,0.0,0,0
1787,382.9491947,11488.47584,0,0,0,0,0,0.0,0,0
1788,809.2980771,12948.76923,0,0,0,0,0,0.0,0,0
1789,303.0473788,2121.331652,0,0,0,0,0,0.0,0,0
1790,543.2108173,12493.8488,0,0,0,0,0,0.0,0,0
1791,597.5883336,10756.59,0,0,0,0,0,0.0,0,0
1792,696.7821391,13238.86064,0,0,0,0,0,0.0,0,0
1793,244.0258922,488.0517844,0,0,0,0,0,0.0,0,0
1794,646.4714871,14222.37272,0,0,0,0,0,0.0,0,0
1795,293.8060975,4700.89756,0,0,0,0,0,0.0,0,0
1796,372.9341899,8577.486368,0,0,0,0,0,0.0,0,0
1797,902.0298855,0.0,0,3,1,0,0,0.0,0,0
1798,354.2044561,2125.226737,0,0,0,0,0,0.0,0,0
1799,775.3821889,22486.08348,0,0,0,0,0,0.0,0,0
1800,503.7750617,3022.65037,0,6,0,0,0,0.0,0,0
1801,896.5596267,17931.19253,0,5,0,0,0,0.0,0,0
1802,459.066077,8722.255463,0,0,0,0,0,0.0,0,0
1803,553.2370417,16597.11125,0,0,0,0,0,0.0,0,0
1804,756.4099142,6051.279314,0,0,0,0,0,0.0,0,0
1805,813.994494,0.0,0,2,0,0,0,0.0,0,0
1806,351.6396167,2813.116934,0,0,0,0,0,0.0,0,0
1807,977.6154401,14664.2316,0,0,1,0,0,0.0,0,0
1808,105.0961107,1786.633882,0,0,0,0,0,0.0,0,0
1809,823.2467911,21404.41657,0,4,0,0,0,0.0,0,0
1810,741.316441,6671.847969,0,0,0,0,0,0.0,0,0
1811,268.1435798,1340.717899,0,3,1,0,0,0.0,0,0
1812,361.0537151,6137.913157,0,0,0,0,0,0.0,0,0
1813,119.5046667,2868.112001,0,0,0,0,0,0.0,0,0
1814,810.839516,21081.82742,0,0,0,0,0,0.0,0,0
1815,451.4402669,12640.32747,0,6,0,0,0,0.0,0,0
1816,908.6574432,10903.88932,0,0,0,0,0,0.0,0,0
1817,139.6722792,139.6722792,0,0,0,0,0,0.0,0,0
1818,938.0126078,20636.27737,0,0,0,0,0,0.0,0,0
1819,428.8923376,2573.354026,0,0,0,0,0,0.0,0,0
1820,288.0811877,7490.11088,0,0,1,0,0,0.0,0,0
1821,251.9298499,4786.667148,0,0,0,0,0,0.0,0,0
1822,892.8177851,16963.53792,0,0,0,0,0,0.0,0,0
1823,800.6665908,16813.99841,0,0,0,0,0,0.0,0,0
1824,838.292564,23472.19179,0,0,0,0,0,0.0,0,0
1825,622.7356696,3113.678348,0,0,0,0,0,0.0,0,0
1826,687.9109318,4127.465591,0,0,0,0,0,0.0,0,0
1827,127.7217685,2043.548296,0,0,0,0,0,0.0,0,0
1828,865.6801708,10388.16205,0,0,0,0,0,0.0,0,0
1829,720.7331119,12973.19601,0,0,1,0,0,0.0,0,0
1830,560.2115584,16246.13519,0,0,0,0,0,0.0,0,0
1831,183.2905632,5132.13577,0,0,0,0,0,0.0,0,0
1832,811.0030657,2433.009197,0,0,1,0,0,0.0,0,0
1833,520.3356669,12488.05601,0,0,0,0,0,0.0,0,0
1834,342.8436902,1371.374761,0,0,0,0,0,0.0,0,0
1835,45.18791346,542.2549615,0,0,0,0,0,0.0,0,0
1836,738.6404865,19204.65265,0,0,0,0,0,0.0,0,0
1837,67.56275642,1351.255128,0,0,0,0,0,0.0,0,0
1838,749.5795435,12742.85224,0,0,0,0,0,0.0,0,0
1839,562.4627422,3374.776453,0,0,0,0,0,0.0,0,0
1840,203.6676243,611.0028729,0,0,0,0,683,350.0,3,0
1841,360.6087788,7933.393134,0,0,0,0,0,0.0,0,0
1842,205.6710742,2262.381816,0,0,0,0,0,0.0,0,0
1843,124.0152268,3348.411124,0,0,0,0,0,0.0,0,0
1844,117.4376473,1761.56471,0,1,0,0,0,0.0,0,0
1845,305.3070698,2747.763628,0,0,0,0,0,0.0,0,0
1846,867.770247,22562.02642,0,0,0,0,0,0.0,0,0
1847,306.3084233,5207.243196,0,1,0,0,0,0.0,0,0
1848,997.9676709,19959.35342,0,0,0,0,0,0.0,0,0
1849,931.3528386,27009.23232,0,0,0,0,0,0.0,0,0
1850,184.4056494,4610.141235,0,3,0,0,0,0.0,0,0
1851,135.247622,2163.961952,0,0,0,0,0,0.0,0,0
1852,895.2764837,25067.74154,0,0,0,0,0,0.0,0,0
1853,130.0789403,2341.420925,0,0,0,0,0,0.0,0,0
1854,58.60374055,1758.112217,0,0,0,0,0,0.0,0,0
1855,784.1717618,18820.12228,0,0,1,0,0,0.0,0,0
1856,72.37425328,1157.988052,0,0,1,0,0,0.0,0,0
1857,157.7085726,3154.171452,0,0,0,0,0,0.0,0,0
1858,436.1227007,0.0,0,1,0,0,0,0.0,0,0
1859,691.4533148,16594.87956,0,1,0,0,0,0.0,0,0
1860,643.8059098,16738.95365,0,0,0,0,0,0.0,0,0
1861,928.172268,928.172268,0,2,1,0,0,0.0,0,0
1862,597.6527374,7769.485586,0,0,0,0,0,0.0,0,0
1863,352.3536607,9513.548839,0,0,0,0,0,0.0,0,0
1864,433.3826251,866.7652502,0,0,1,0,0,0.0,0,0
1865,275.8263571,1654.958143,0,0,0,0,0,0.0,0,0
1866,504.2910745,5547.20182,0,0,0,0,0,0.0,0,0
1867,255.1703798,6124.089115,0,0,0,0,0,0.0,0,0
1868,524.3189344,10486.37869,0,0,0,0,0,0.0,0,0
1869,582.5897276,4078.128093,0,0,0,0,0,0.0,0,0
1870,305.6696144,1222.678458,0,0,0,0,0,0.0,0,0
1871,446.0481516,12935.3964,0,0,0,0,0,0.0,0,0
1872,643.233659,6432.33659,0,0,0,0,0,0.0,0,0
1873,914.8322803,8233.490523,0,0,0,0,0,0.0,0,0
1874,966.2781758,13527.89446,0,2,0,0,0,0.0,0,0
1875,413.1009762,9501.322453,0,0,0,0,0,0.0,0,0
1876,674.5997301,18888.79244,0,0,0,0,0,0.0,0,0
1877,438.5173091,11401.45004,0,0,0,0,0,0.0,0,0
1878,374.110437,8978.650488,0,5,1,0,0,0.0,0,0
1879,945.4050346,8508.645311,0,0,0,0,0,0.0,0,0
1880,949.1916428,3796.766571,0,0,1,0,0,0.0,0,0
1881,243.6210208,2192.589187,0,0,0,0,0,0.0,0,0
1882,724.8353648,12322.2012,0,0,0,0,0,0.0,0,0
1883,823.2534606,2469.760382,0,0,0,0,0,0.0,0,0
1884,52.16693093,208.6677237,0,0,0,0,0,0.0,0,0
1885,868.0253192,23436.68362,0,0,0,0,0,0.0,0,0
1886,381.1614131,10672.51957,0,0,1,0,0,0.0,0,0
1887,38.56433379,848.4153434,0,0,0,0,0,0.0,0,0
1888,934.2739783,18685.47957,0,0,0,0,0,0.0,0,0
1889,709.2491285,4255.494771,0,0,1,0,0,0.0,0,0
1890,316.2467446,0.0,0,0,0,0,0,0.0,0,0
1891,96.80068913,2516.817917,0,0,1,0,0,0.0,0,0
1892,168.9641886,2365.49864,0,0,0,0,0,0.0,0,0
1893,849.598364,849.598364,0,0,0,0,0,0.0,0,0
1894,528.8524671,15336.72155,0,0,1,0,0,0.0,0,0
1895,265.6333815,1593.800289,0,0,0,0,0,0.0,0,0
1896,38.81815523,659.9086389,0,0,0,0,0,0.0,0,0
1897,674.057886,12807.09983,0,0,0,0,0,0.0,0,0
1898,490.3167687,9806.335374,0,0,0,0,0,0.0,0,0
1899,389.2799907,3114.239926,0,1,0,0,0,0.0,0,0
1900,110.1005614,2972.715158,0,0,0,0,0,0.0,0,0
1901,51.32846452,667.2700388,0,0,0,0,0,0.0,0,0
1902,116.4625751,1863.401202,0,0,0,0,0,0.0,0,0
1903,185.1673627,4999.518793,0,0,0,0,0,0.0,0,0
1904,376.8117807,753.6235614,0,0,0,0,0,0.0,0,0
1905,268.2511289,2950.762418,0,1,0,0,0,0.0,0,0
1906,764.0983441,19866.55695,0,0,0,0,0,0.0,0,0
1907,872.0020436,2616.006131,0,0,0,0,0,0.0,0,0
1908,528.3836267,7397.370774,0,0,0,0,0,0.0,0,0
1909,294.7162034,4715.459254,0,0,0,0,0,0.0,0,0
1910,607.5146221,4252.602355,0,0,0,0,0,0.0,0,0
1911,12.27570287,306.8925718,0,0,1,0,0,0.0,0,0
1912,236.1417957,708.4253871,0,1,0,0,0,0.0,0,0
1913,97.28273716,680.9791601,0,0,0,0,0,0.0,0,0
1914,112.131824,224.263648,0,0,1,0,0,0.0,0,0
1915,222.4210717,889.6842868,0,0,0,0,0,0.0,0,0
1916,715.3745594,4292.247356,0,0,0,0,0,0.0,0,0
1917,193.2739131,4252.026088,0,6,0,0,0,0.0,0,0
1918,115.7945154,2431.684823,0,4,0,0,0,0.0,0,0
1919,442.7451543,0.0,0,0,0,0,0,0.0,0,0
1920,62.96519338,1133.373481,0,0,0,0,0,0.0,0,0
1921,348.6578519,9413.762001,0,0,0,0,0,0.0,0,0
1922,203.5552844,1628.442275,0,2,0,0,0,0.0,0,0
1923,465.4841351,11637.10338,0,0,1,0,0,0.0,0,0
1924,742.8205675,15599.23192,0,0,0,0,0,0.0,0,0
1925,920.6787237,0.0,0,0,1,0,0,0.0,0,0
1926,334.5756553,7695.240072,0,0,0,0,0,0.0,0,0
1927,779.8859112,15597.71822,0,0,0,0,0,0.0,0,0
1928,208.1895428,4580.169942,0,2,0,0,0,0.0,0,0
1929,135.0953012,1621.143614,0,0,0,0,0,0.0,0,0
1930,641.7236824,18609.98679,0,0,0,0,0,0.0,0,0
1931,734.4918015,1468.983603,0,0,0,0,0,0.0,0,0
1932,773.8973174,20895.22757,0,0,0,0,0,0.0,0,0
1933,994.0607738,15904.97238,0,0,0,0,601,290.0,3,0
1934,328.9073055,9209.404554,0,0,0,0,0,0.0,0,0
1935,327.7800332,1311.120133,0,1,0,0,0,0.0,0,0
1936,40.24518257,120.7355477,0,0,0,0,0,0.0,0,0
1937,266.89849,533.79698,0,0,0,0,0,0.0,0,0
1938,357.2723062,714.5446124,0,0,1,0,0,0.0,0,0
1939,158.4641409,2060.033832,0,0,0,0,0,0.0,0,0
1940,751.0705198,21781.04507,0,0,0,0,0,0.0,0,0
1941,734.9744037,7349.744037,0,0,0,0,0,0.0,0,0
1942,685.2157805,685.2157805,0,0,0,0,0,0.0,0,0
1943,582.4438585,8154.214019,0,0,0,0,0,0.0,0,0
1944,338.0616937,338.0616937,0,4,1,0,954,696.0,6,0
1945,354.2020177,4250.424212,0,0,0,0,0,0.0,0,0
1946,880.3143529,4401.571765,0,5,0,0,0,0.0,0,0
1947,473.2755808,7099.133712,0,0,1,0,0,0.0,0,0
1948,904.7367691,23523.156,0,0,0,0,0,0.0,0,0
1949,159.8413854,159.8413854,0,2,1,0,0,0.0,0,0
1950,126.8518887,3298.149106,0,0,0,0,0,0.0,0,0
1951,101.4919157,1623.870651,0,0,0,0,0,0.0,0,0
1952,888.4004575,10660.80549,0,0,0,0,0,0.0,0,0
1953,641.7271777,8984.180488,0,6,0,0,0,0.0,0,0
1954,513.1296405,4105.037124,0,0,0,0,0,0.0,0,0
1955,409.9123233,0.0,0,0,0,0,0,0.0,0,0
1956,840.0193242,7560.173918,0,0,0,0,604,410.0,3,0
1957,328.0947104,5577.610077,0,3,0,0,0,0.0,0,0
1958,189.533276,3411.598968,0,0,0,0,0,0.0,0,0
1959,771.3216886,7713.216886,0,0,0,0,0,0.0,0,0
1960,996.5854392,5979.512635,0,0,0,0,0,0.0,0,0
1961,774.0721122,3870.360561,0,0,0,0,0,0.0,0,0
1962,427.0121119,12383.35125,0,0,0,0,0,0.0,0,0
1963,906.9704234,9976.674657,0,0,0,0,0,0.0,0,0
1964,182.6126988,730.4507952,0,0,0,0,0,0.0,0,0
1965,86.86921083,347.4768433,0,0,0,0,0,0.0,0,0
1966,320.0961413,3841.153696,0,0,0,0,0,0.0,0,0
1967,526.1989489,13154.97372,0,0,1,0,0,0.0,0,0
1968,760.151433,22044.39156,0,0,0,0,0,0.0,0,0
1969,653.1844167,18942.34808,0,0,0,0,0,0.0,0,0
1970,143.8800343,2014.32048,0,1,0,0,889,797.0,2,0
1971,391.5223193,1174.566958,0,0,0,0,0,0.0,0,0
1972,613.327805,14719.86732,0,0,1,0,0,0.0,0,0
1973,943.094139,13203.31795,0,0,0,0,0,0.0,0,0
1974,616.3784603,5547.406143,0,0,1,0,0,0.0,0,0
1975,261.0407231,5220.814462,0,0,0,0,0,0.0,0,0
1976,869.124003,23466.34808,0,0,0,0,0,0.0,0,0
1977,756.1189178,3024.475671,0,0,0,0,0,0.0,0,0
1978,827.5996395,20689.99099,0,4,0,0,0,0.0,0,0
1979,377.9900632,4535.880758,0,0,0,0,0,0.0,0,0
1980,523.6394888,12043.70824,0,0,0,0,0,0.0,0,0
1981,301.400302,7836.407852,0,0,0,0,0,0.0,0,0
1982,905.7103458,17208.49657,0,0,0,0,0,0.0,0,0
1983,885.4964678,4427.482339,0,0,0,0,0,0.0,0,0
1984,341.5525558,2732.420446,0,4,1,0,0,0.0,0,0
1985,251.89418,2770.83598,0,2,1,0,0,0.0,0,0
1986,944.341145,16998.14061,0,0,0,0,0,0.0,0,0
1987,196.4638971,196.4638971,0,0,0,0,0,0.0,0,0
1988,984.7940259,25604.64467,0,0,0,0,0,0.0,0,0
1989,92.64918696,92.64918696,0,0,0,0,0,0.0,0,0
1990,853.1448143,6825.158514,0,0,0,0,0,0.0,0,0
1991,561.3105881,12348.83294,0,0,0,0,0,0.0,0,0
1992,983.8705044,9838.705044,0,0,0,0,0,0.0,0,0
1993,201.5703129,4837.68751,0,0,0,0,0,0.0,0,0
1994,702.6567452,7729.224197,0,0,0,0,0,0.0,0,0
1995,319.9116166,0.0,0,0,0,0,0,0.0,0,0
1996,117.9261843,2122.671317,0,0,0,0,0,0.0,0,0
1997,718.874477,7907.619247,0,0,0,0,0,0.0,0,0
1998,33.64824404,605.6683927,0,0,0,0,0,0.0,0,0
1999,340.9290136,9205.083367,0,0,0,0,0,0.0,0,0
2000,742.822941,10399.52117,0,0,0,0,0,0.0,0,0
2001,82.07904675,2134.055216,0,0,0,0,0,0.0,0,0
2002,800.7608254,16015.21651,0,0,1,0,0,0.0,0,0
2003,101.2866854,506.433427,0,3,0,0,0,0.0,0,0
2004,744.7480466,744.7480466,0,0,0,0,0,0.0,0,0
2005,796.9051854,19922.62964,0,0,0,0,0,0.0,0,0
2006,141.2746971,4238.240913,0,0,1,0,0,0.0,0,0
2007,584.9725991,584.9725991,0,0,0,0,867,758.0,3,0
2008,801.7141991,8017.141991,0,0,1,0,0,0.0,0,0
2009,599.1407268,5392.266541,0,0,0,0,0,0.0,0,0
2010,202.3844016,2833.381622,0,0,0,0,0,0.0,0,0
2011,48.42396272,581.0875526,0,0,0,0,0,0.0,0,0
2012,932.1896352,12118.46526,0,0,1,0,0,0.0,0,0
2013,137.7018438,3855.651626,0,0,0,0,0,0.0,0,0
2014,501.6393644,1504.918093,0,0,0,0,0,0.0,0,0
2015,830.7162764,22429.33946,0,0,1,0,0,0.0,0,0
2016,391.9456543,2743.61958,0,0,0,0,0,0.0,0,0
2017,688.2042465,7570.246712,0,0,1,0,0,0.0,0,0
2018,678.1943378,8816.526391,0,0,1,0,0,0.0,0,0
2019,396.465695,1189.397085,0,0,0,0,0,0.0,0,0
2020,878.0915855,0.0,0,0,0,0,0,0.0,0,0
2021,604.4478463,13902.30046,0,6,0,0,0,0.0,0,0
2022,349.8045311,1749.022656,0,0,0,0,0,0.0,0,0
2023,39.84206056,39.84206056,0,0,0,0,0,0.0,0,0
2024,156.6446371,4699.339113,0,0,0,0,0,0.0,0,0
2025,484.923986,9698.47972,0,0,0,0,0,0.0,0,0
2026,811.2393405,22714.70153,0,0,1,0,0,0.0,0,0
2027,935.6087981,20583.39356,0,0,1,0,0,0.0,0,0
2028,866.3868295,24258.83123,0,0,0,0,0,0.0,0,0
2029,5.902675552,47.22140442,0,0,0,0,0,0.0,0,0
2030,260.7214424,1564.328654,0,0,0,0,0,0.0,0,0
2031,538.8056809,6465.668171,0,0,1,0,0,0.0,0,0
2032,498.633967,4986.33967,0,0,0,0,0,0.0,0,0
2033,434.5361343,7387.114283,0,0,1,0,0,0.0,0,0
2034,539.3947857,10248.50093,0,0,1,0,0,0.0,0,0
2035,66.98040718,1942.431808,0,0,0,0,0,0.0,0,0
2036,826.9350602,6615.480482,0,0,1,0,0,0.0,0,0
2037,193.5214158,4063.949732,0,0,0,0,0,0.0,0,0
2038,775.0578919,3100.231568,0,5,0,0,0,0.0,0,0
2039,927.0268192,6489.187734,0,0,0,0,0,0.0,0,0
2040,923.9407719,27718.22316,0,0,0,0,0,0.0,0,0
2041,965.965552,28013.00101,0,0,1,0,0,0.0,0,0
2042,768.3023216,0.0,0,0,0,0,0,0.0,0,0
2043,671.2955998,12754.6164,0,0,0,0,0,0.0,0,0
2044,720.1816178,14403.63236,0,0,0,0,0,0.0,0,0
2045,445.4537799,4899.991579,0,0,1,0,0,0.0,0,0
2046,266.0570676,4522.970149,0,0,1,0,0,0.0,0,0
2047,437.3642515,5248.371018,0,0,0,0,0,0.0,0,0
2048,421.7127544,2951.989281,0,0,0,0,0,0.0,0,0
2049,696.2968202,2785.187281,0,0,0,0,0,0.0,0,0
2050,758.2684848,1516.53697,0,0,0,0,0,0.0,0,0
2051,92.38174468,646.6722128,0,0,0,0,0,0.0,0,0
2052,628.5438368,13827.96441,0,0,0,0,0,0.0,0,0
2053,523.9467101,14670.50788,0,0,0,0,0,0.0,0,0
2054,739.2457999,5913.966399,0,0,0,0,0,0.0,0,0
2055,945.0691734,12285.89925,0,0,0,0,0,0.0,0,0
2056,755.8673152,18896.68288,0,1,0,0,0,0.0,0,0
2057,764.5657042,13762.18268,0,0,0,0,0,0.0,0,0
2058,121.1687524,2302.206296,0,0,1,0,0,0.0,0,0
2059,241.2103363,3376.944708,0,0,0,0,0,0.0,0,0
2060,453.2414563,906.4829126,0,0,0,0,0,0.0,0,0
2061,956.1507819,22947.61877,0,0,0,0,0,0.0,0,0
2062,525.4060018,12609.74404,0,0,1,0,0,0.0,0,0
2063,221.2459087,4424.918174,0,0,0,0,0,0.0,0,0
2064,660.2728699,7923.274439,0,0,0,0,0,0.0,0,0
2065,208.7059799,4174.119598,0,0,1,0,0,0.0,0,0
2066,756.2718055,5293.902639,0,0,0,0,0,0.0,0,0
2067,410.0125387,9840.300929,0,0,0,0,0,0.0,0,0
2068,159.1736746,1591.736746,0,0,0,0,0,0.0,0,0
2069,899.7438785,899.7438785,0,0,0,0,0,0.0,0,0
2070,344.0719676,3440.719676,0,0,0,0,0,0.0,0,0
2071,577.943551,13292.70167,0,0,0,0,0,0.0,0,0
2072,965.4525455,25101.76618,0,0,0,0,0,0.0,0,0
2073,587.7956095,13519.29902,0,0,0,0,0,0.0,0,0
2074,676.0535665,0.0,0,0,0,0,0,0.0,0,0
2075,843.5411337,18557.90494,0,0,0,0,0,0.0,0,0
2076,606.4889114,7884.355848,0,1,0,0,0,0.0,0,0
2077,381.8999993,11075.09998,0,0,0,0,0,0.0,0,0
2078,205.1370739,2461.644887,0,0,0,0,0,0.0,0,0
2079,560.5742367,15696.07863,0,0,0,0,0,0.0,0,0
2080,68.95413406,1792.807486,0,0,0,0,0,0.0,0,0
2081,640.9126213,4486.388349,0,0,0,0,0,0.0,0,0
2082,969.6767987,1939.353597,0,0,0,0,0,0.0,0,0
2083,943.16751,24522.35526,0,0,0,0,914,578.0,5,0
2084,751.6452784,21046.0678,0,0,0,0,0,0.0,0,0
2085,474.3663963,13756.62549,0,0,0,0,0,0.0,0,0
2086,148.440737,742.203685,0,0,0,0,0,0.0,0,0
2087,714.7537621,12865.56772,0,0,0,0,0,0.0,0,0
2088,316.8373062,1584.186531,0,1,0,0,0,0.0,0,0
2089,182.1339083,3460.544258,0,6,0,0,0,0.0,0,0
2090,319.231867,3192.31867,0,0,0,0,0,0.0,0,0
2091,396.7555192,5157.82175,0,0,0,0,0,0.0,0,0
2092,398.2019538,9556.846891,0,0,0,0,0,0.0,0,0
2093,232.0971785,6266.62382,0,0,0,0,0,0.0,0,0
2094,277.6728051,5553.456102,0,0,0,0,0,0.0,0,0
2095,811.7488421,5682.241895,0,3,1,0,0,0.0,0,0
2096,882.4089183,10588.90702,0,0,0,0,0,0.0,0,0
2097,901.5309049,0.0,0,0,0,0,0,0.0,0,0
2098,46.76589088,748.2542541,0,0,0,0,0,0.0,0,0
2099,392.8161797,10213.22067,0,0,0,0,0,0.0,0,0
2100,181.8824499,1636.942049,0,0,0,0,0,0.0,0,0
2101,977.9319849,10757.25183,0,0,0,0,0,0.0,0,0
2102,41.55770087,83.11540174,0,0,0,0,0,0.0,0,0
2103,678.5232437,4071.139462,0,0,0,0,0,0.0,0,0
2104,372.6305921,5589.458882,0,0,0,0,0,0.0,0,0
2105,799.5778281,19989.4457,0,3,0,0,0,0.0,0,0
2106,484.5251802,7267.877703,0,0,0,0,0,0.0,0,0
2107,946.4600977,6625.220684,0,0,0,0,0,0.0,0,0
2108,319.9636238,8639.017843,0,0,0,0,0,0.0,0,0
2109,371.9186482,4091.10513,0,1,0,0,0,0.0,0,0
2110,273.716033,0.0,0,0,1,0,0,0.0,0,0
2111,159.4396107,0.0,0,0,0,0,0,0.0,0,0
2112,788.7822187,8676.604406,0,0,0,0,0,0.0,0,0
2113,846.2701439,19464.21331,0,0,1,0,887,627.0,5,0
2114,168.7113566,2193.247636,0,0,0,0,0,0.0,0,0
2115,441.0135639,2205.06782,0,0,0,0,0,0.0,0,0
2116,744.6895868,17872.55008,0,0,0,0,300,262.0,3,0
2117,760.6500406,13691.70073,0,0,0,0,0,0.0,0,0
2118,810.630845,0.0,0,0,0,0,0,0.0,0,0
2119,524.936102,2624.68051,0,0,1,0,0,0.0,0,0
2120,647.4947768,17482.35897,0,0,0,0,0,0.0,0,0
2121,122.8653348,1720.114687,0,6,0,0,0,0.0,0,0
2122,845.8661252,16917.3225,0,0,0,0,0,0.0,0,0
2123,782.1991967,0.0,0,0,0,0,0,0.0,0,0
2124,910.9723222,25507.22502,0,0,0,0,0,0.0,0,0
2125,658.7874267,5929.08684,0,0,0,0,0,0.0,0,0
2126,991.579151,8924.212359,0,0,0,0,0,0.0,0,0
2127,871.8060259,6974.448207,0,0,0,0,0,0.0,0,0
2128,327.4163952,8185.40988,0,0,0,0,0,0.0,0,0
2129,429.0086695,11583.23408,0,6,0,0,0,0.0,0,0
2130,779.4119429,5455.8836,0,0,1,0,0,0.0,0,0
2131,144.5084207,2745.659993,0,0,0,0,0,0.0,0,0
2132,27.36498221,82.09494663,0,0,1,0,0,0.0,0,0
2133,495.2767375,3466.937163,0,0,0,0,0,0.0,0,0
2134,310.8834545,5906.785636,0,1,0,0,0,0.0,0,0
2135,250.2927395,4505.269311,0,0,0,0,0,0.0,0,0
2136,688.0657549,11009.05208,0,3,0,0,0,0.0,0,0
2137,781.4563208,21099.32066,0,0,0,0,0,0.0,0,0
2138,256.6175924,7698.527772,0,0,0,0,0,0.0,0,0
2139,352.9046012,8469.710429,0,0,1,0,0,0.0,0,0
2140,338.7124806,10161.37442,0,0,0,0,0,0.0,0,0
2141,58.28018867,1573.565094,0,3,0,0,0,0.0,0,0
2142,343.7332555,2062.399533,0,0,0,0,0,0.0,0,0
2143,657.1224342,1971.367303,0,0,0,0,0,0.0,0,0
2144,422.6235945,0.0,0,2,0,0,0,0.0,0,0
2145,756.9665502,2270.899651,0,0,0,0,0,0.0,0,0
2146,120.1812469,2643.987432,0,0,0,0,0,0.0,0,0
2147,495.2488059,9409.727312,0,0,0,0,0,0.0,0,0
